player_name,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Quinndary Weatherspoon,2020.5,222.5,99.5,-4.222556063,-5.89663383,-10.11918989,-7.245864293,-3.504936953,-10.75080125,-5.080928278,-5.725817789,-10.80674606,-0.420363556,-0.420363556,0,-4.672180651,-5.195976028,-9.868156676,0.990448321
R.J. Hampton,2021.5,1091.5,513,-2.521721822,-3.381203099,-5.902924921,-6.554351582,-6.342174554,-12.89652613,-2.930837438,-3.749483887,-6.680321324,-1.038026906,-1.038026906,0,-2.63086281,-4.153211477,-6.784074287,0.662022791
RJ Barrett,2021,3167.666667,1540.666667,0.566321664,-1.240150761,-0.673829097,4.06765964,-5.006628197,-0.938968557,0.951394092,-1.711760291,-0.760366199,0.999621436,0.847889675,0.151731761,0.256078184,-1.032875294,-0.77679711,0.463229931
RJ Hunter,2017.5,229.25,109,-2.479587683,-1.42002793,-3.899615614,-8.599141359,9.163650597,0.564509237,-3.96501177,0.660490408,-3.304521363,0.041018956,0.034895992,0.006122964,-2.188349821,-0.813204704,-3.001554525,0.020340239
RJ Nembhard Jr.,2022,5,2,11.62430922,-15.7516544,-4.127345181,5.999912315,34.99590806,40.99582037,11.48968003,-12.4026761,-0.912996073,0.001884668,0.001884668,0,2.288206004,-14.87501345,-12.58680745,0.553850158
Rajon Rondo,2018,3096.555556,1479.444444,-0.025861242,-1.356767466,-1.382628708,-0.876641518,-1.891066662,-2.76770818,-0.197081075,-1.563770789,-1.760851864,0.990555675,0.988992214,0.001563461,0.039329729,-1.561381546,-1.522051817,0.663812149
Rakeem Christmas,2016.5,234,112.5,3.162887731,-15.00582182,-11.84293409,4.618645418,-31.1278687,-26.50922328,3.648811288,-19.32459941,-15.67578812,-0.035747167,-0.035747167,0,1.884235434,-15.73015572,-13.84592029,0.157539679
Ramon Sessions,2016,2637.8,1298,-0.327190099,-1.960011906,-2.287202005,-2.737234699,-1.011693387,-3.748928086,-0.83612183,-1.877913692,-2.714035522,0.102665778,-0.045160223,0.147826001,-1.109521044,-2.519514851,-3.629035895,-0.095352929
Randy Foye,2015.5,3475,1672,-0.570059332,-1.675765611,-2.245824943,-0.95011001,-0.484623913,-1.434733923,-0.676489298,-1.505822426,-2.182311724,0.985822776,1.034108301,-0.048285525,-0.778522505,-1.801396038,-2.579918542,0.577302428
Rashad Vaughn,2017,1126.666667,560.3333333,-2.406605018,-0.747891126,-3.154496144,-2.969512957,-1.363652299,-4.333165256,-2.673674723,-0.896576093,-3.570250816,-0.535867273,-0.520693096,-0.015174178,-2.470690421,-1.79736322,-4.268053641,-0.233137799
Rashard Lewis,2014,2469,1290,-0.284083491,2.3352096,2.051126109,0.037403738,0.436084778,0.473488517,-0.274756788,2.065015081,1.790258293,3.038414469,1.659147519,1.37926695,0.791366762,1.409830388,2.20119715,-0.294824356
Rasual Butler,2015,1587.333333,797.3333333,0.90111709,-1.910635054,-1.009517964,-1.257258826,-1.084567292,-2.341826119,0.506801321,-1.928401228,-1.421599908,0.624889749,0.654140757,-0.029251008,-0.481048276,-2.150323317,-2.631371592,-0.720505112
Raul Neto,2019,1582.428571,758.2857143,-0.48847927,1.487584727,0.999105458,-0.895887278,2.889990562,1.994103284,-0.511450952,1.847211448,1.335760496,1.555860532,1.567297709,-0.011437178,-0.971363913,2.109426318,1.138062405,-0.10233967
Rawle Alkins,2019,255,120,-4.635093214,-1.942549105,-6.577642319,1.548494648,-2.739123967,-1.190629319,-3.538436418,-2.161881071,-5.700317489,-0.180513697,-0.180513697,0,-5.339835045,-3.413978187,-8.753813232,-0.065753685
Ray Allen,2014,4672,2463,2.010035634,-1.478782125,0.531253509,0.508948956,-1.490056741,-0.981107785,1.772126953,-1.569440866,0.202686087,3.750178903,2.459532323,1.29064658,2.145041306,-1.620332724,0.524708581,-0.692027827
Ray McCallum,2015,1875.666667,936,-2.100416834,-0.898330987,-2.998747821,-0.952857592,-2.372477895,-3.325335487,-1.993794788,-1.252343033,-3.246137821,-0.111580669,-0.111580669,0,-2.616531218,-1.667628615,-4.284159833,-1.456114109
Ray Spalding,2020,185,83.5,-7.587870945,-2.998085023,-10.58595597,-7.191861465,1.279274328,-5.912587139,-7.911780341,-2.17735435,-10.08913469,-0.187413738,-0.187413738,0,-7.220512441,-2.706600769,-9.927113212,2.507532145
Rayjon Tucker,2020.5,264.5,121,-0.550840384,0.978220659,0.427380276,-7.578643425,1.094930499,-6.483712925,-2.078733366,1.005432942,-1.073300424,0.037685348,0.068999872,-0.031314525,-2.973439447,-0.838107138,-3.811546585,0.874527716
Raymond Felton,2016.5,2800.333333,1400.833333,-0.54512499,0.43470485,-0.11042014,-3.247102567,0.33133035,-2.915772217,-1.161884712,0.432095032,-0.729789681,1.247760131,0.971559341,0.27620079,-1.199212486,-0.079778641,-1.278991128,-0.956409887
Reggie Bullock,2018,1873.777778,912.3333333,-0.625628115,-0.341153787,-0.966781902,-3.405347313,1.165557298,-2.239790015,-1.036478611,-0.197814227,-1.234292838,0.882225799,0.855871307,0.026354492,-0.983735095,-0.821522042,-1.805257136,-0.325276835
Reggie Evans,2014.5,1626,831.5,-2.568493936,-0.054642427,-2.623136363,-2.05125979,-1.212899234,-3.264159023,-2.634741317,-0.268269396,-2.903010713,-0.080902917,-0.080902917,0,-2.913153881,-0.100339162,-3.013493042,-0.149283527
Reggie Hearn,2018,15,7,2.195641633,-1.16634939,1.029292243,-17.25947799,-6.865635479,-24.12511347,-1.819553522,-2.538941776,-4.358495298,-0.005631502,-0.005631502,0,-1.321304953,-5.646213007,-6.96751796,-1.952615648
Reggie Jackson,2018,3582.555556,1773,0.909461058,-1.582769302,-0.673308244,1.842221432,-0.296388847,1.545832585,1.074824691,-1.465783868,-0.390959178,2.952765088,2.577014002,0.375751086,0.709385809,-0.840072035,-0.130686227,-0.655457836
Reggie Perry,2021,498,233,-2.450247486,-3.654564029,-6.104811515,-1.834326439,-0.387954356,-2.222280795,-2.56286498,-3.200620553,-5.763485534,-0.365464232,-0.450502688,0.085038456,-1.092755469,-3.846227364,-4.938982833,1.121062923
Reggie Williams,2015.333333,137,67,1.213956023,-4.718118095,-3.504162072,-7.393496523,-5.222483275,-12.6159798,-0.5459346,-5.173410421,-5.71934502,-0.100740973,-0.100740973,0,-0.803287549,-4.788013149,-5.591300698,-0.307315677
Richard Jefferson,2016,2867.8,1434.2,-0.804779986,-1.229058775,-2.033838761,-3.711649956,-0.924336544,-4.6359865,-1.47561476,-1.228402439,-2.704017199,0.58407141,0.430639316,0.153432093,-1.278984428,-1.725184085,-3.004168513,-0.216440278
Richaun Holmes,2019,2124.142857,1008.428571,-0.563215717,-0.013825974,-0.57704169,1.973970786,0.38256326,2.356534047,-0.227363186,-0.028317833,-0.255681019,1.308181819,1.31561304,-0.007431221,-0.529134754,0.031522649,-0.497612105,-0.100092331
Ricky Ledo,2014.5,280.5,138.5,-1.565349018,-0.831539605,-2.396888621,-1.311564851,2.663917504,1.352352653,-1.588055421,-0.106777159,-1.694832578,-0.23014038,-0.23014038,0,-1.730859182,-2.327624337,-4.058483518,1.295622443
Ricky Rubio,2018,3836,1848.222222,0.527452551,1.506126477,2.033579029,1.240373602,1.739122958,2.979496559,0.674189658,1.566245043,2.240434701,4.594858383,4.500521839,0.094336544,0.74052076,2.351402331,3.091923091,0.882681449
Robbie Hummel,2014.5,1412,698.5,-0.223232924,-0.696885231,-0.920118155,-0.650185122,-0.04782236,-0.698007482,-0.32981344,-0.550938605,-0.880752046,0.617913008,0.617913008,0,-0.831156723,-1.094517097,-1.92567382,-0.380811492
Robert Covington,2018,3538.222222,1689.333333,-0.998214751,1.855740211,0.85752546,1.051225961,3.384937379,4.436163339,-0.557090138,2.252451811,1.695361674,4.360490658,4.078614372,0.281876286,-0.032308584,2.462247995,2.429939411,0.64985628
Robert Franks,2021,213,101,1.627631122,-4.58071792,-2.953086798,1.826001078,-3.449061382,-1.623060304,1.863330606,-4.576764995,-2.713434389,0.001880907,0.001880907,0,0.892160683,-4.357207586,-3.465046904,-0.1782315
Robert Sacre,2015,1742,847.3333333,-4.07516088,-0.179292839,-4.254453719,-1.888010642,1.597937842,-0.2900728,-3.838983771,0.272043386,-3.566940385,-0.315946668,-0.315946668,0,-4.064552823,-0.840361222,-4.904914045,-0.424931486
Robert Williams III,2020.5,1081,514,-0.996079167,2.091548808,1.095469641,0.937428888,-1.099504318,-0.16207543,-0.971277347,1.661425023,0.690147676,1.016211184,0.774170178,0.242041006,-1.237163018,1.724640572,0.487477554,-0.170901162
Robert Woodard II,2021,103,45,0.199793682,-6.463447856,-6.263654174,4.927229945,5.202788071,10.13001802,1.237005313,-4.341281098,-3.104275785,-0.008157996,-0.008157996,0,2.395206497,-7.233513683,-4.838307185,0.300160249
Robin Lopez,2018,3423,1682,-1.961733078,0.685808176,-1.275924901,-1.348354363,-2.375600825,-3.723955188,-1.857471096,0.337305701,-1.520165395,1.723663538,1.730893494,-0.007229956,-2.256653245,-0.183207444,-2.439860689,-1.009032234
Rodions Kurucs,2020,1647,743,-3.84239473,-0.4998077,-4.34220243,-2.403104327,2.562205819,0.159101491,-3.772372267,0.120451924,-3.651920344,-0.155470895,-0.096123509,-0.059347385,-2.885824916,-0.724768447,-3.610593363,1.545367914
Rodney Hood,2018.5,2793.625,1405.875,-0.395027935,-0.992969098,-1.387997033,-1.492344983,1.017047216,-0.475297767,-0.629024936,-0.798531271,-1.427556207,1.22630493,1.201696165,0.024608765,-0.551445353,-1.040069206,-1.591514559,-0.883082271
Rodney McGruder,2019.5,1702.166667,822,-1.090987437,0.15607961,-0.934907826,-0.348664983,2.828989534,2.480324551,-0.925761215,0.266647389,-0.659113826,0.330782931,0.314564384,0.016218547,-1.529213914,-0.505082524,-2.034296438,-0.661420402
Rodney Purvis,2018,593,290,-4.553872952,-3.929109439,-8.48298239,-3.434758143,-1.923032177,-5.35779032,-4.543214242,-3.711794447,-8.255008689,-0.814211792,-0.814211792,0,-5.210400376,-4.635408491,-9.845808867,-0.036326906
Rodney Stuckey,2015.5,2957.75,1480,-0.562886711,-1.084758758,-1.647645469,-1.264573019,-0.40593736,-1.670510378,-0.725751188,-1.004190966,-1.729942153,0.931057489,0.841772982,0.089284508,-1.110775531,-1.60650655,-2.71728208,-0.568062968
Roger Mason Jr.,2014,514,260,-0.771316652,-0.617721438,-1.38903809,1.130607862,-3.551531932,-2.42092407,-0.449419771,-1.277799972,-1.727219743,0.135191213,0.135191213,0,-1.164590851,-2.530776837,-3.695367687,-0.341198568
Romeo Langford,2021,614.6666667,292,-2.817300243,-0.109400158,-2.926700401,-1.970388737,-2.946878938,-4.917267675,-2.830836343,-0.121525008,-2.952361351,0.295484844,0.076599788,0.218885056,-2.595948969,-0.321402169,-2.917351138,0.07500807
Ron Baker,2018,947.3333333,464.6666667,-2.577329565,2.112738547,-0.464591018,-3.592873616,3.200061821,-0.392811794,-2.92506484,2.515107365,-0.409957475,0.610193368,0.610193368,0,-3.004398301,1.1395895,-1.864808801,0.150747409
Rondae Hollis-Jefferson,2018.5,2452.166667,1149.333333,-0.458105252,1.61842842,1.160323169,-2.105912018,1.018055205,-1.087856814,-0.816048983,1.610320994,0.794272011,2.262653994,2.197327218,0.065326776,-1.065032312,1.115660529,0.050628217,0.289146003
Ronnie Brewer,2014,333,160,-5.071455359,-1.67346515,-6.744920509,-4.177010904,-6.375302073,-10.55231298,-5.273994053,-2.798367162,-8.072361215,-0.42983794,-0.42983794,0,-5.014359463,-4.009613119,-9.023972583,-0.658431575
Ronnie Price,2015.5,1382,676,-2.240021658,-0.080899647,-2.320921305,-2.851164091,0.818928313,-2.032235779,-2.48670018,0.147137464,-2.339562716,0.557469125,0.557469125,0,-2.745411033,0.717030713,-2.028380321,-0.259047302
Ronny Turiaf,2014.5,635.5,312.5,-3.044278414,-3.894341516,-6.938619927,-6.993344759,-2.128237678,-9.121582436,-4.060053316,-3.711072276,-7.771125594,0.593342387,0.593342387,0,-4.772512864,-4.986628209,-9.759141074,-0.416820727
Roy Hibbert,2015.5,3643,1859.25,-3.054518873,1.937900042,-1.116618831,-1.690467841,-1.27123384,-2.961701681,-2.948965318,1.378332687,-1.570632631,1.515578499,1.449406956,0.066171543,-3.295800305,0.831598978,-2.464201328,-0.655338446
Royal Ivey,2014,8,5,-1.106706396,-12.87686445,-13.98357084,-23.12991394,-10.09345557,-33.22336951,-5.88109208,-13.23243735,-19.11352943,-0.040197852,-0.040197852,0,-12.34503962,-16.9078105,-29.25285012,-3.551166521
Royce O'Neale,2020,3480,1674.2,-0.778033058,2.69399968,1.915966622,1.9676178,0.895694608,2.863312408,-0.494811744,2.539546715,2.044734971,3.555252753,3.231449049,0.323803704,-0.645686779,2.549853679,1.9041669,-0.170170977
Royce White,2014,19,9,-9.880544615,-15.39873948,-25.2792841,-2.902644585,-13.37512525,-16.27776984,-9.086011075,-15.90264425,-24.98865533,-0.101649489,-0.101649489,0,-9.734013774,-10.91623466,-20.65024843,-0.437674921
Rudy Gay,2017.5,3743.75,1820.25,0.738514583,0.74875786,1.487272443,0.255377197,1.453708304,1.709085501,0.687767274,0.95394407,1.641711344,3.892011832,3.864748127,0.027263705,0.502432824,0.403012411,0.905445236,0.293591023
Rudy Gobert,2018,3987.777778,1980.777778,-0.508958867,4.992659575,4.483700708,-0.556962565,3.304071774,2.747109209,-0.465906268,5.064746494,4.598840226,7.957184348,7.463359419,0.493824929,-0.23607407,4.647113387,4.411039316,-0.069747154
Rui Hachimura,2020.5,3718,1707,-2.329726895,-1.97081832,-4.300545215,-1.956380366,-1.839767784,-3.796148149,-2.392410475,-2.017535313,-4.409945788,-1.312381653,-1.362293177,0.049911524,-2.313661379,-1.671629487,-3.985290865,-0.397681628
Russ Smith,2015.5,148.5,67,-3.712501889,-2.309957868,-6.022459756,-7.839391103,5.215494795,-2.623896307,-4.766951057,-0.843436115,-5.61038717,-0.09580765,-0.117288011,0.021480362,-3.968896636,-1.923434446,-5.892331083,2.010186929
Russell Westbrook,2018,5179.111111,2444.222222,3.226942003,-0.98778892,2.239153082,2.64223921,-0.448843854,2.193395356,3.40636523,-0.930435574,2.475929656,7.939485888,7.140001776,0.799484113,3.931375048,-0.571069038,3.36030601,2.78779387
Ryan Anderson,2017,2680.571429,1311.571429,-1.065548429,-1.17552879,-2.241077219,2.700217099,-0.242212509,2.45800459,-0.366528523,-1.030105783,-1.396634306,2.144902491,2.01956185,0.125340641,0.113754017,-1.305165225,-1.191411208,0.272187744
Ryan Arcidiacono,2019.5,1907.75,911.25,-0.762547318,-0.024136201,-0.786683519,-1.797326685,1.476194067,-0.321132618,-0.987060899,0.312334798,-0.674726101,1.155803032,1.155803032,0,-1.513144142,-0.029955528,-1.54309967,-0.672329686
Ryan Broekhoff,2019.5,670.5,316.5,0.750157757,-0.063597226,0.686560531,2.531883918,0.002969197,2.534853116,1.128963066,-0.060830688,1.068132377,0.54244893,0.54244893,0,0.966496472,-1.56199946,-0.595502988,0.138440874
Ryan Gomes,2014,71,34,-5.401582403,-1.068678748,-6.470261151,-12.9295912,20.47753912,7.547947915,-7.409173496,3.302369695,-4.106803801,-0.023327876,-0.023327876,0,-6.128867698,0.250624333,-5.878243365,-0.848982315
Ryan Hollins,2015,946.3333333,464,-2.681568056,-0.057106391,-2.738674446,-2.660493428,-0.572756241,-3.233249669,-2.871007632,-0.162024499,-3.033032131,-0.055991589,-0.048214828,-0.007776762,-3.498948468,-1.060888861,-4.559837329,0.148076479
Ryan Kelly,2015.5,1602.5,781.25,-2.153759583,-1.228520578,-3.382280161,-2.000108203,2.16917586,0.169067656,-2.213710388,-0.532568643,-2.746279031,0.033012633,0.033012633,0,-2.585311233,-1.187478479,-3.772789712,-0.044702931
Saben Lee,2021.5,833,404,-3.792286121,-2.528297573,-6.320583694,-0.044426944,1.665964564,1.62153762,-3.561540574,-2.345879862,-5.907420436,-0.296301713,-0.296301713,0,-3.635298091,-2.11350882,-5.748806911,-0.67835664
Saddiq Bey,2021.5,2211.5,1068,-0.193660091,-2.708337717,-2.901997809,-0.581089737,-3.031874397,-3.612964134,-0.422278,-2.649914012,-3.072192013,-0.266366694,-0.266366694,0,-2.144063674,-2.347509702,-4.491573376,-0.728012243
Salah Mejri,2017.5,1254.75,626.5,-2.235821431,1.025209825,-1.210611606,-0.536632526,2.150007488,1.613374962,-1.996260503,1.33415587,-0.662104633,0.659264265,0.668089014,-0.00882475,-2.288939637,1.161994119,-1.126945517,-0.187982487
Sam Dekker,2018.4,1334,625.6,-5.279757644,0.883653879,-4.396103763,-18.10924433,-21.59048522,-39.69972954,-6.399247981,-1.19488789,-7.594135871,0.458381959,0.462992542,-0.004610584,-6.80065993,-1.081654922,-7.882314852,-0.51005625
Sam Merrill,2021.5,317.5,145.5,-3.029653268,-3.915247317,-6.944900582,-8.285447166,2.159038634,-6.126408533,-3.972853135,-3.409628889,-7.382482027,-0.022102338,-0.094257419,0.072155081,0.283099669,-4.374568993,-4.091469325,1.195937084
Samuel Dalembert,2014.5,2258.5,1146.5,-3.259237252,3.296151755,0.036914503,-2.845200268,0.758039118,-2.08716115,-3.366151115,2.998810653,-0.367340462,1.67898076,1.461037878,0.217942883,-2.694080916,2.109357907,-0.584723009,0.021997578
Sandro Mamukelashvili,2022,130,61,-2.699773436,-7.180415044,-9.880188481,-2.656061281,-8.226861894,-10.88292317,-2.794327339,-7.431025565,-10.2253529,-0.230286813,-0.230286813,0,-0.959334108,-8.821352705,-9.780686812,-1.034686009
Santi Aldama,2022,24,11,10.32665132,-8.194851169,2.131800148,-9.699115806,21.82035134,12.12123553,9.281285339,-6.142094972,3.139190367,0.033656527,0.033656527,0,9.59041693,-9.529610663,0.060806267,1.865679608
Sasha Kaun,2016,201,95,-2.515775742,0.867336929,-1.648438813,-6.953054697,5.845767697,-1.107286999,-3.633885749,1.922860752,-1.711024997,0.050637192,0.050637192,0,-2.639642255,-0.212397721,-2.852039976,0.541559505
Sasha Vujacic,2015.666667,900,442,-5.521996593,-1.007968257,-6.52996485,-5.708040363,-3.379996342,-9.088036705,-5.969848462,-1.597856006,-7.567704469,0.425010985,0.425010985,0,-4.976673182,-1.824594045,-6.801267226,1.57461688
Scott Machado,2019,39,19,15.33513875,6.905391479,22.24053023,5.144281345,-1.718515533,3.425765812,14.20525569,5.550532122,19.75578782,0.214952661,0.214952661,0,11.22650799,3.283330663,14.50983866,-1.50134931
Scottie Barnes,2022,502,244,1.615907604,-0.621637423,0.994270182,-1.619304164,-2.876706955,-4.496011119,1.402344703,-0.819913875,0.582430829,0.415365303,0.415365303,0,-0.553519315,1.724256304,1.170736989,0.126480321
Scotty Hopson,2016,18.5,7.5,-8.001759535,-1.826768492,-9.828528025,-12.09010998,-7.075637148,-19.16574713,-9.34210996,-3.085746372,-12.42785634,-0.038618616,-0.038618616,0,-6.08652223,-5.751624721,-11.83814695,2.991059027
Sean Kilpatrick,2016.5,1625.75,770.5,-0.118604012,-3.711066807,-3.82967082,0.154973084,-1.533753097,-1.378780013,-0.020124883,-3.453286686,-3.473411569,-0.230465211,-0.230465211,0,-0.860844346,-4.062258768,-4.923103114,0.440312753
Sean McDermott,2021,340,158,-3.171638842,-0.912556489,-4.084195331,-14.67362641,-1.101521899,-15.77514831,-5.741349949,-1.003908048,-6.745257997,-0.322023051,-0.322023051,0,-5.519734404,-2.217367223,-7.737101627,-0.01288233
Sebastian Telfair,2015,626,327,-1.572368144,0.041275582,-1.531092562,-9.409272295,-0.467084607,-9.876356902,-3.32276467,-0.059175408,-3.381940078,-0.103810922,-0.103810922,0,-1.713811699,-0.579946316,-2.293758016,-1.47262149
Sekou Doumbouya,2020.5,1674,811.5,-5.145326383,-2.503936628,-7.64926301,-1.617706401,-3.458271983,-5.075978384,-4.68771188,-2.828889064,-7.516600943,-1.909665722,-1.909665722,0,-4.881224344,-2.740313117,-7.621537461,-0.825717996
Semaj Christon,2017,2012,994,-3.535369771,-3.304412132,-6.839781903,-2.259971814,-3.821990967,-6.081962782,-3.500917264,-3.632160054,-7.133077318,-2.169333741,-2.059345566,-0.109988175,-3.421434473,-2.921146302,-6.342580775,-2.328583556
Semi Ojeleye,2020,1723.4,829.6,-4.416999246,-0.856020212,-5.273019458,-7.441242851,2.389121045,-5.052121807,-4.977916054,-0.527605044,-5.505521098,-0.253164962,-0.148732875,-0.104432087,-4.263998943,-1.962761902,-6.226760845,-0.219364108
Serge Ibaka,2017.5,4791.25,2345.75,-1.106268596,1.712747875,0.606479279,1.634936385,0.045480172,1.680416557,-0.645198069,1.436983439,0.79178537,4.284881711,3.265487162,1.01939455,-0.267669214,1.493513268,1.225844054,-0.298327676
Sergey Karasev,2015,756,370,-2.368389614,-2.170411989,-4.538801602,-1.344671473,1.090184857,-0.254486616,-2.258634166,-1.570088827,-3.828722991,0.198272311,0.198272311,0,-2.106906501,-2.547010934,-4.653917435,1.248028893
Sergio Rodriguez,2017,3123,1518,-0.846083645,-3.727110455,-4.5731941,0.717305639,-1.059901491,-0.342595851,-0.494367498,-3.386893343,-3.881260841,-0.868624004,-0.868624004,0,-1.024971121,-3.298737914,-4.323709035,-0.841804526
Seth Curry,2018,2177,1057.125,-1.571033732,0.49354478,-1.077488952,-1.901818748,1.033071318,-0.868747431,-1.752467767,0.580713451,-1.171754317,1.687321023,1.337138159,0.350182865,-1.678805863,0.677122275,-1.001683587,-0.758207839
Shabazz Muhammad,2016,1953,960.2,0.572360707,-2.591774766,-2.01941406,-1.88918515,-3.051421475,-4.940606625,0.084005144,-2.827007022,-2.743001878,0.153458476,0.1500736,0.003384875,-0.58659344,-3.488137504,-4.074730944,0.002307655
Shabazz Napier,2017.5,2090.833333,1016,-0.296117393,-0.063845063,-0.359962457,-1.024139975,0.861970935,-0.16216904,-0.457184419,0.139212397,-0.317972022,1.404439294,1.305528013,0.098911281,-0.055716839,-0.273544588,-0.329261426,-0.206807296
Shai Gilgeous-Alexander,2020.5,3410.75,1618.5,1.544080791,-0.874647617,0.669433174,0.496095405,-2.923378083,-2.427282679,1.609788199,-1.313915355,0.295872845,2.682746417,2.500356612,0.182389805,1.617598672,-1.226759981,0.390838691,-0.39142033
Shake Milton,2020.5,1492.5,709,1.109054428,-2.384773241,-1.275718813,1.364543424,-2.310536834,-0.94599341,1.225724447,-2.521239678,-1.295515232,0.48272231,0.49458237,-0.01186006,0.52960883,-2.557138671,-2.027529841,-0.658646968
Shamorie Ponds,2020,23,11,13.6891416,-31.14820399,-17.45906239,4.405394681,-12.48692706,-8.081532376,12.49148661,-29.2952192,-16.80373259,-0.07784649,-0.07784649,0,8.207066281,-23.48940243,-15.28233615,-1.328036253
Shane Battier,2014,3234,1670,-0.284121776,2.865380195,2.581258419,2.408001635,-1.231144297,1.176857337,0.259689331,2.167350355,2.427039686,4.381639817,4.093574674,0.288065143,0.472342499,1.917859994,2.390202493,-0.544665003
Shane Edwards,2014,24,12,-10.18164243,4.709384797,-5.472257636,-17.69589516,-1.367570968,-19.06346613,-12.34534237,3.770586385,-8.574755982,-0.035443522,-0.035443522,0,-7.994387111,0.154698133,-7.839688978,-0.586234433
Shane Larkin,2015.75,2508.25,1261,-1.938858971,0.950932581,-0.98792639,-2.509461343,0.458769797,-2.050691546,-2.154955577,0.929653736,-1.22530184,0.602309783,0.530290611,0.072019172,-1.868289608,0.522745827,-1.345543782,-0.492297044
Shannon Brown,2014.5,346.5,170,-5.677408614,-1.175134771,-6.852543385,-3.076446964,-5.015283099,-8.09173006,-5.487265221,-2.032797921,-7.520063142,-0.477375543,-0.477375543,0,-5.202214203,-1.948561901,-7.150776104,-0.143751569
Shaquille Harrison,2019.5,1419,667.75,-0.614062635,2.101929846,1.487867211,-2.017879545,3.09174361,1.073864064,-0.906333191,2.467013788,1.560680598,1.367958451,1.36027668,0.007681771,-1.616238289,2.174015864,0.557777575,-0.152477009
Sharife Cooper,2022,16,7,-18.52505407,-9.327766415,-27.85282049,-12.28415965,-12.08741691,-24.37157656,-18.51177778,-9.765759182,-28.27753696,-0.091451647,-0.091451647,0,-10.56526112,-10.48105413,-21.04631525,0.315824006
Shaun Livingston,2016.5,3553.5,1753.5,-0.692236103,-0.705326847,-1.397562951,-1.850343696,0.011578555,-1.838765141,-1.025808087,-0.640625507,-1.666433594,1.099680778,1.15243925,-0.052758472,-0.964230978,-0.553983095,-1.518214073,-1.239097936
Shavlik Randolph,2014.5,226.5,110.5,-5.086388588,2.747419938,-2.33896865,-2.957616976,5.815450638,2.857833664,-4.964019933,3.552602046,-1.411417887,0.035033328,0.035033328,0,-4.983069326,1.964471476,-3.01859785,-0.01168611
Shawn Long,2017,491,234,2.911735996,-2.398236499,0.513499497,7.144572922,-2.642718909,4.501854013,4.090978359,-2.592450406,1.498527953,0.510164907,0.510164907,0,2.750341809,-1.137470564,1.612871245,0.569871224
Shawn Marion,2014.5,3704,1864,-1.852145929,0.077149795,-1.774996134,-0.660621164,-2.457781532,-3.118402696,-1.765201239,-0.446818587,-2.212019826,0.734637732,0.656838004,0.077799728,-1.035076934,-1.135564504,-2.170641438,-0.473166176
Shawne Williams,2014.5,1811,919,-0.362115915,-0.93640772,-1.298523635,0.00197931,0.308976931,0.310956242,-0.299683757,-0.696546571,-0.996230328,0.731837713,0.731837713,0,-0.006232725,-0.573764491,-0.579997217,-0.166961692
Shayne Whittington,2015.5,149.5,74.5,-2.245386102,-4.815134095,-7.060520198,-3.314015743,2.197421472,-1.116594271,-2.58662885,-3.705784464,-6.292413314,-0.128247425,-0.128247425,0,-3.542367562,-2.816233056,-6.358600618,0.350931988
Sheldon Mac,2017,623,304,-0.504161695,-1.189601121,-1.693762816,-7.126058118,0.921381988,-6.20467613,-1.904279482,-0.805692452,-2.709971934,0.003804261,-0.031720539,0.0355248,-1.260101238,-2.061061132,-3.321162369,-0.532219228
Shelvin Mack,2016.5,2522.333333,1261.5,-0.534533487,-0.954611961,-1.489145448,-1.361079855,-0.389113793,-1.750193648,-0.72891065,-0.916848225,-1.645758875,0.777984535,0.659129746,0.11885479,-0.840095413,-0.781095174,-1.621190587,-0.813532366
Sim Bhullar,2015,7,3,4.261493987,-1.67122679,2.590267196,26.214083,9.348156802,35.5622398,9.158598037,0.602414549,9.761012586,0.018886029,0.018886029,0,6.371392795,-3.352582908,3.018809886,-1.318664358
Sindarius Thornwell,2019.5,932.25,433.25,-1.146184144,0.246275899,-0.899908245,-0.510746974,0.25748283,-0.253264144,-1.090429763,0.293988842,-0.796440921,0.326860373,0.317029186,0.009831188,-1.82577093,-0.23818754,-2.06395847,0.002149563
Skal Labissiere,2018.5,1354,651.5,-2.3618668,-1.477560504,-3.839427304,-0.57575448,-1.358245729,-1.934000209,-2.109362526,-1.486498492,-3.595861018,-0.019936648,-9.16E-05,-0.019845029,-2.289110007,-1.259964537,-3.549074544,0.196335771
Skylar Mays,2021.5,310.5,149,6.842257754,-1.889795983,4.952461771,-5.041063032,-9.037316451,-14.07837949,5.854252764,-2.174837632,3.679415133,0.264956275,0.247772054,0.017184222,5.728528976,-2.325090678,3.403438297,0.363543804
Solomon Hill,2018,2308.777778,1117.222222,-1.746112016,0.033211654,-1.712900362,-0.232298378,1.59045543,1.358157051,-1.528735409,-0.011282114,-1.540017523,0.702579631,0.607953898,0.094625733,-1.775637153,-0.543252231,-2.318889383,-0.011535368
Solomon Jones,2014,172,85,-3.529390963,-1.409587832,-4.938978796,-4.326750502,3.859747066,-0.467003436,-3.857183216,-0.349806725,-4.206989941,-0.06278551,-0.06278551,0,-3.592005169,-0.645970291,-4.23797546,-0.606852363
